Symbol,Date,Open,High,Low,Volume,Close,Bullish,Bearish
DCM,2013-01-16,72.5,77.95,70.1,189492.0,77.95,2.6500,0.0000
DCM,2013-04-10,63.6,65.0,63.0,10571.0,64.45,2.6800,0.0000
DCM,2013-08-29,68.0,69.0,67.95,10476.0,68.5,1.8700,0.0000
DCM,2013-09-05,69.0,70.9,69.0,16953.0,70.0,0.0000,0.1000
DCM,2013-09-20,71.0,71.0,68.55,4036.0,69.3,0.0000,2.5500
DCM,2013-10-25,70.0,73.9,68.1,10122.0,69.4,2.7000,0.0000
DCM,2014-01-13,73.0,75.05,71.45,20755.0,72.35,0.8900,0.0000
DCM,2014-03-25,88.0,90.2,85.5,37571.0,85.5,1.2100,0.0000
