Symbol,Date,Open,High,Low,Volume,Close,Bullish,Bearish
IBM,2009-09-23,121.26,122.74,120.71,5539926.0,120.82,1.7500,0.4600
IBM,2009-09-24,120.69,121.65,120.4,5427378.0,120.94,0.4200,0.3500
IBM,2009-09-28,120.52,122.0,118.94,8250073.0,119.33,0.8500,0.0600
IBM,2009-09-30,119.18,120.0,117.55,7733205.0,119.61,2.0000,0.0000
IBM,2009-10-07,121.12,122.85,120.94,5967677.0,122.78,1.7000,0.0000
IBM,2009-10-12,125.44,127.1,125.2,7730425.0,127.04,0.0600,0.0000
IBM,2009-10-14,127.71,128.61,126.6,9558486.0,128.35,1.0000,0.0000
IBM,2009-10-15,127.56,128.0,126.32,11952990.0,127.98,1.1500,0.8300
IBM,2009-10-16,123.15,123.7,121.25,19218945.0,121.64,0.3800,1.1300
IBM,2009-10-20,123.36,123.5,121.5,8780912.0,122.82,0.0000,1.4400
IBM,2009-10-21,122.18,124.11,120.86,7175154.0,120.87,0.0000,0.1400
IBM,2009-10-27,120.18,122.14,119.15,9445982.0,120.65,1.8300,0.0000
IBM,2009-10-29,122.15,123.03,121.6,6309369.0,122.87,0.0000,0.0900
IBM,2009-10-30,122.63,124.3,120.48,7716347.0,120.61,0.0000,2.4800
IBM,2009-11-03,119.53,121.19,119.53,5720434.0,121.16,1.8300,0.0000
IBM,2009-11-06,122.51,123.49,122.23,4979517.0,123.49,0.3700,0.0000
IBM,2009-12-02,127.32,128.39,127.16,4599675.0,127.21,2.8800,0.0000
IBM,2009-12-08,126.97,127.35,126.16,5351458.0,126.8,0.0300,0.0000
IBM,2009-12-09,126.7,128.39,126.11,6071919.0,128.39,2.4000,0.0000
IBM,2009-12-10,128.13,129.47,128.09,7077907.0,129.34,2.0000,0.0000
IBM,2009-12-14,129.65,129.98,129.6,5202187.0,129.93,1.0000,1.4400
IBM,2009-12-21,127.8,128.94,127.68,4775164.0,128.65,0.0000,2.2900
IBM,2009-12-22,129.3,129.98,129.19,5535651.0,129.93,2.3100,0.0000
IBM,2009-12-23,129.7,130.0,129.3,4129112.0,130.0,1.8300,0.0000
IBM,2009-12-28,130.99,132.31,130.72,5801087.0,132.31,2.3800,0.0000
IBM,2010-01-05,131.68,131.85,130.1,6842471.0,130.85,2.2000,0.0000
IBM,2010-01-06,130.68,131.49,129.81,5605290.0,130.0,1.3200,0.0000
IBM,2010-01-08,129.07,130.92,129.05,4197105.0,130.85,2.0000,0.0000
IBM,2010-01-14,130.55,132.71,129.91,7114544.0,132.31,1.8600,0.0000
IBM,2010-01-19,131.63,134.25,131.56,13916168.0,134.14,1.3900,0.7500
IBM,2010-01-20,130.46,131.15,128.95,15201857.0,130.25,2.6000,0.0000
IBM,2010-01-21,130.47,130.69,128.06,9608696.0,129.0,0.2900,0.0000
IBM,2010-01-27,125.82,126.96,125.04,8719447.0,126.33,0.0000,2.4100
IBM,2010-02-01,123.23,124.95,122.78,7249873.0,124.67,2.2000,0.0000
IBM,2010-02-02,124.79,125.81,123.95,5900187.0,125.53,0.0000,0.6300
IBM,2010-02-03,125.16,126.07,125.07,4177981.0,125.66,0.0000,0.1400
IBM,2010-03-02,128.7,129.09,127.13,6013437.0,127.42,0.3900,0.0000
IBM,2010-03-05,127.17,127.55,127.04,6140472.0,127.25,1.8800,0.0000
IBM,2010-03-08,127.06,127.5,126.36,6199570.0,126.41,0.0000,2.3300
IBM,2010-03-09,126.27,126.29,125.2,7529306.0,125.55,0.4400,0.0000
IBM,2010-03-17,128.9,128.93,127.36,6348995.0,127.76,0.0000,0.5500
IBM,2010-03-18,127.46,128.75,127.45,4954633.0,128.38,1.1000,0.0000
IBM,2010-03-23,127.94,129.43,127.64,5979298.0,129.37,2.2800,0.0000
IBM,2010-03-24,128.63,129.95,128.47,6669246.0,128.53,2.8500,0.0000
IBM,2010-03-25,129.36,130.73,129.13,7605394.0,129.24,3.2200,0.0000
IBM,2010-03-30,128.9,129.13,128.25,3426538.0,128.77,0.0000,2.8000
IBM,2010-04-06,128.68,129.3,128.05,3926409.0,128.93,0.0000,2.1900
IBM,2010-04-07,128.53,129.27,128.01,5157358.0,128.48,0.0000,1.4400
IBM,2010-04-08,128.04,128.23,127.2,6006833.0,127.61,0.8000,1.4500
IBM,2010-04-09,127.88,128.87,127.12,5186516.0,128.76,1.4200,0.5700
IBM,2010-04-12,128.57,128.96,128.24,3994168.0,128.36,1.9900,0.0000
IBM,2010-04-13,128.26,129.44,127.84,6821802.0,129.03,0.1900,2.4800
IBM,2010-04-14,129.73,131.42,129.46,8545857.0,131.25,1.3400,0.5300
IBM,2010-04-15,130.53,131.14,130.19,6425399.0,130.89,1.8200,0.0000
IBM,2010-04-16,130.68,132.17,130.25,9549798.0,130.63,1.3000,0.5500
IBM,2010-04-19,130.38,132.28,130.38,11353679.0,132.23,1.5900,0.2300
IBM,2010-04-20,129.2,130.33,128.26,15218573.0,129.69,0.8800,1.6000
IBM,2010-04-22,128.64,129.36,127.77,6018690.0,129.13,1.4200,0.3800
IBM,2010-04-28,129.4,130.47,129.03,7123602.0,130.1,0.0000,1.7400
IBM,2010-04-29,130.55,131.21,130.15,5786888.0,130.46,1.3100,0.0000
IBM,2010-05-03,129.39,130.14,128.8,4992019.0,129.6,1.7000,0.0000
IBM,2010-05-04,128.89,128.93,126.58,8285289.0,128.12,0.0000,0.8000
IBM,2010-05-05,127.12,128.23,126.87,6072834.0,127.46,0.0000,1.0000
IBM,2010-05-06,126.29,127.93,116.0,13169697.0,123.92,1.7500,0.0000
IBM,2010-05-12,127.16,132.85,127.01,16629704.0,132.68,2.8400,0.0000
IBM,2010-05-13,130.93,133.1,130.85,10498358.0,131.48,2.0900,0.6100
IBM,2010-05-14,131.06,131.67,129.41,9920567.0,131.19,1.6300,0.0000
IBM,2010-05-17,130.68,131.76,128.7,8924745.0,130.44,1.3000,0.0000
IBM,2010-05-21,122.16,125.61,121.4,12639577.0,125.42,1.1700,0.0000
IBM,2010-05-27,125.05,126.39,124.77,7726560.0,126.39,0.0000,1.4700
IBM,2010-06-02,124.85,127.5,124.35,7705556.0,127.41,2.3000,0.0000
IBM,2010-06-09,124.83,125.84,123.58,7800309.0,123.9,3.1900,0.0000
IBM,2010-06-21,131.42,131.94,130.22,6857800.0,130.65,0.0000,1.0800
IBM,2010-07-01,123.55,124.21,121.61,9742208.0,122.57,2.5000,0.0000
IBM,2010-07-13,128.97,130.98,128.69,6687660.0,130.48,3.6300,0.0000
IBM,2010-07-19,128.67,130.38,128.37,8388587.0,129.79,0.2300,1.3700
IBM,2010-07-20,122.97,126.56,122.93,16340314.0,126.55,0.8700,0.6700
IBM,2010-07-21,126.44,126.5,124.62,8615430.0,125.27,0.8200,0.5000
IBM,2010-07-22,126.32,127.78,126.05,6909088.0,127.47,0.1300,0.0000
IBM,2010-07-23,127.3,128.8,127.0,5077974.0,128.38,0.8200,0.0000
IBM,2010-07-26,128.18,128.43,127.14,5172270.0,128.41,0.7100,0.0000
IBM,2010-07-27,128.78,129.17,127.89,4648527.0,128.63,0.0000,0.3200
IBM,2010-07-28,128.67,129.35,127.88,4252631.0,128.43,0.3700,0.0000
IBM,2010-07-29,129.06,129.5,127.14,8997318.0,128.02,0.0000,2.7800
IBM,2010-07-30,127.43,128.98,127.04,6025837.0,128.4,1.5400,0.0000
IBM,2010-08-04,130.46,131.5,129.85,4573074.0,131.27,0.0000,1.7500
IBM,2010-08-05,130.73,131.98,130.53,4523103.0,131.83,1.3300,0.1000
IBM,2010-08-09,130.79,132.34,130.4,6135341.0,132.0,1.4700,0.8900
IBM,2010-08-11,130.69,130.69,129.46,6318083.0,129.83,2.0600,0.0000
IBM,2010-08-13,127.96,128.46,127.33,4670519.0,127.87,0.0000,2.3300
IBM,2010-08-17,128.83,129.85,127.9,4298556.0,128.45,2.0000,0.0000
IBM,2010-08-20,128.72,128.98,126.96,6246279.0,127.5,0.0000,3.2000
IBM,2010-08-27,123.83,124.8,122.42,6214197.0,124.73,2.3000,0.0000
IBM,2010-08-30,125.08,125.27,123.4,3603963.0,123.4,1.4400,0.0000
IBM,2010-09-01,125.31,126.31,124.52,5624070.0,125.77,1.7100,0.0000
IBM,2010-09-10,126.99,128.29,126.26,4419379.0,127.99,0.0000,2.0000
IBM,2010-09-17,129.92,130.6,129.7,10397659.0,130.19,0.4000,0.0000
IBM,2010-09-20,130.24,132.09,130.11,7214702.0,131.79,1.5700,0.0000
IBM,2010-09-21,131.45,132.8,130.78,5268605.0,131.98,2.3500,0.0000
IBM,2010-09-22,131.61,132.58,131.4,4922526.0,132.57,2.1900,0.0000
IBM,2010-09-23,131.42,132.78,131.22,3898904.0,131.67,0.0000,2.4900
IBM,2010-09-24,132.42,134.15,132.34,7122325.0,134.11,1.6200,0.0000
IBM,2010-09-27,133.51,135.0,133.51,6155512.0,134.65,2.3600,0.0000
IBM,2010-09-28,134.67,135.14,133.71,7484022.0,134.89,1.0000,1.1100
IBM,2010-09-29,134.4,135.8,134.34,5151624.0,135.48,1.7000,0.0000
IBM,2010-10-01,135.51,136.28,135.09,5621197.0,135.64,0.9500,0.0000
IBM,2010-10-05,136.18,137.9,136.12,6202496.0,137.66,2.0700,0.0000
IBM,2010-10-08,138.4,139.09,138.06,4543943.0,138.85,1.7600,0.3000
IBM,2010-10-11,138.79,139.94,138.64,4009658.0,139.66,2.2200,0.0000
IBM,2010-10-12,138.4,139.99,138.27,5639174.0,139.85,2.5300,0.0000
IBM,2010-10-13,139.91,141.48,139.78,8788326.0,140.37,1.8700,0.0000
IBM,2010-10-14,140.35,141.5,139.69,5658943.0,141.5,0.0000,1.7800
IBM,2010-10-18,140.9,143.03,140.84,10341157.0,142.83,0.8000,1.3800
IBM,2010-10-19,137.3,139.34,136.7,14160546.0,138.03,1.0500,0.0000
IBM,2010-10-20,138.28,139.87,138.13,6954831.0,139.07,1.2600,0.3800
IBM,2010-10-25,140.42,141.4,139.81,4870212.0,139.84,1.2100,1.0000
IBM,2010-10-26,139.29,142.0,138.53,7328198.0,140.67,1.9700,0.0000
IBM,2010-10-29,140.9,144.0,140.75,8444096.0,143.6,2.6600,0.0000
IBM,2010-11-01,143.64,144.26,142.32,5676036.0,143.32,2.1700,0.0000
IBM,2010-11-03,144.24,144.46,142.63,5182447.0,144.17,0.0000,0.6500
IBM,2010-11-09,146.7,147.53,145.63,5701284.0,146.14,3.0600,0.0000
IBM,2010-11-19,144.38,145.35,143.99,5015957.0,145.05,2.9000,0.0000
IBM,2010-11-29,143.53,143.67,141.5,5040206.0,142.89,0.0000,2.4000
IBM,2010-12-06,144.54,145.87,144.52,3321951.0,144.99,2.4600,0.0000
IBM,2010-12-07,146.02,146.3,143.87,4830430.0,144.02,1.4800,0.0000
IBM,2010-12-08,144.35,145.65,143.84,4962115.0,144.98,3.0000,0.0000
IBM,2010-12-09,145.94,145.94,143.52,4406114.0,144.3,1.1600,1.3600
IBM,2010-12-10,144.88,144.95,143.73,3503880.0,144.82,0.0000,2.5000
IBM,2010-12-14,144.26,146.01,144.26,4804172.0,145.82,1.7100,0.9300
IBM,2010-12-16,144.84,145.32,144.15,4178664.0,144.55,0.6100,0.0600
IBM,2010-12-17,144.69,145.5,144.4,10026946.0,145.0,2.3000,0.0000
IBM,2010-12-20,145.39,145.54,144.39,3994963.0,144.51,0.0700,0.0000
IBM,2010-12-21,144.99,145.99,144.33,3779240.0,145.74,2.4700,0.0100
IBM,2010-12-22,145.66,146.4,145.58,3388801.0,145.95,2.2100,0.0000
IBM,2010-12-23,145.89,146.33,145.33,2425301.0,145.89,0.8900,0.1800
IBM,2010-12-28,145.31,146.15,145.06,2700968.0,145.71,1.5100,0.0000
IBM,2010-12-29,146.0,147.5,145.71,3662739.0,146.52,2.3000,0.0000
IBM,2010-12-30,146.36,147.11,146.25,3039004.0,146.67,2.1700,0.0000
IBM,2010-12-31,146.73,147.07,145.96,2969933.0,146.76,0.0000,0.0000
IBM,2011-01-03,147.21,148.2,147.14,4604911.0,147.48,1.5400,1.4000
IBM,2011-01-04,147.56,148.22,146.64,5060088.0,147.64,2.2600,0.0000
IBM,2011-01-05,147.34,147.48,146.73,4659195.0,147.05,0.5800,0.3900
IBM,2011-01-07,148.79,148.86,146.94,4136379.0,147.93,1.8000,0.0000
